"Create Pythonista Product","Full Price 997\r\nPromotion Prices on Downsell: 497\r\n\r\nMake this product downsell of all bootcamp products and desenv all thank you pages to point to it.","","Created Pythonista Role","close #2694"
"Implement Storybook Directory","# Description\r\nImplement [Story Book](https://storybook.js.org/docs/guides/guide-react/) as a shared UI Package. \r\n\r\n# Acceptance Criteria\r\n- [x] Implement Storybook UI Component\r\n- [ ] Install Tailwaind CSS\r\n- [ ] Create Components Listed [here](https://github.com/joshvillahermosa/code-template-r/blob/master/app-web/pages/index.tsx#L23), see TODOs\r\n- ~~Implement Unit Tests~~ Cypress React Unit Test\r\n- ~~Implement Cypress Storybook~~. Opted for Cypress React Unit Test\r\n- [x] Implement Cypress Storybook Visual Testing, Cypress React Unit Test","enhancement","[WIP - Do not merge] Feature/#7/Integrates Storybook App UI Lib","# Description\r\nThis adds the foundation for the app UI Lib. Changes will come to integrate React Native Web\r\nComponents and Tailwind CSS\r\n\r\ncloses #7"
"Improve test coverage for CloudJobConfigurationListener","","cloud,test,volunteer wanted","Add test for CloudJobConfigurationListenerTest (#1208)","Fixes #1208.\r\n\r\n- Add test for CloudJobConfigurationListenerTest (#1208)\r\n"
"Create app core","","","feat(todo-api): Create app core close #22",""
"support for cogent3 reading/writing Tree json","split out from #646. Complete after #692. modify `cogent3.__init__.load_tree` (and `cogent3.core.tree.TreeNode.write`) as per the others.","","#693 enabled json support on Tree object.",""
"\xe6\xb7\xbb\xe5\x8a\xa0\xe6\x96\x87\xe4\xbb\xb6 a.txt","","","fix #1 \xe6\xb7\xbb\xe5\x8a\xa0\xe6\x96\x87\xe4\xbb\xb6 one.txt",""
"ssh terminal strange spacing","<img width=""437"" alt=""Screen Shot 2020-07-22 at 9 06 40 PM"" src=""https://user-images.githubusercontent.com/37857112/88243693-3ddbdd00-cc5f-11ea-9dc9-d9642ec40ff9.png"">\r\nto\r\n","","ssh: terminal spacing (fixes #1171)","# Fixes #1171 \r\nThe spacing on ssh terminal is now fixed. \r\n<img width=""441"" alt=""Screen Shot 2020-07-22 at 9 08 50 PM"" src=""https://user-images.githubusercontent.com/37857112/88243778-8b584a00-cc5f-11ea-8a19-1a693e41e49a.png"">\r\n"
"Eliminate \'any\' type in favor of its exact type.","<!--\r\n  - Thanks for taking the time to propose a new feature for the Oppia project.\r\n  - Before filing a new issue, please do a quick search to check that it hasn\'t\r\n  - already been filed on the [issue tracker](https://github.com/oppia/oppia/issues)._\r\n  -->\r\nNOTE - @nishantwrp will be working on this as a part of his GSoC project.\r\n\r\nEliminate the use of `any` type used in the TS files. They must be replaced with an explicit type that would bring the codebase to a strongly typed state.\r\n\r\n- [ ] core/templates/dev/head/services/SchemaDefaultValueService.ts\r\n- [ ] core/templates/dev/head/services/SchemaUndefinedLastElementService.ts\r\n- [ ] extensions/interactions/ImageClickInput/directives/ImageClickInputRulesService.ts\r\n- [ ] core/templates/dev/head/domain/statistics/ImprovementActionButtonObjectFactory.ts\r\n- [ ] core/templates/dev/head/domain/exploration/ParamTypeObjectFactory.ts\r\n- [ ] extensions/interactions/MathExpressionInput/directives/MathExpressionInputRulesService.ts\r\n- [ ] extensions/interactions/rulesSpec.ts\r\n- [ ] core/templates/dev/head/domain/statistics/ImprovementActionButtonObjectFactory.ts\r\n- [ ] core/templates/dev/head/pages/exploration-player-page/services/learner-params.service.ts\r\n- [ ] extensions/interactions/GraphInput/directives/GraphDetailService.ts\r\n- [ ] extensions/interactions/GraphInput/directives/GraphUtilsService.ts\r\n- [ ] core/templates/dev/head/domain/classifier/AnswerClassificationResultObjectFactory.ts\r\n- [ ] core/templates/dev/head/domain/exploration/RuleObjectFactory.ts\r\n- [ ] core/templates/dev/head/domain/exploration/ExplorationDraftObjectFactory.ts\r\n- [ ] core/templates/dev/head/domain/exploration/RecordedVoiceoversObjectFactory.ts\r\n- [ ] core/templates/dev/head/domain/exploration/ParamSpecsObjectFactory.ts\r\n- [ ] core/templates/dev/head/domain/exploration/WrittenTranslationsObjectFactory.ts\r\n- [ ] extensions/interactions/baseInteractionValidationService.ts\r\n- [ ] core/templates/dev/head/domain/statistics/LearnerActionObjectFactory.ts\r\n- [ ] core/templates/dev/head/domain/objects/UnitsObjectFactory.ts\r\n- [ ] core/templates/dev/head/domain/collection/CollectionNodeObjectFactory.ts\r\n- [ ] core/templates/dev/head/components/graph-services/graph-layout.service.ts\r\n- [ ] core/templates/dev/head/domain/exploration/AnswerGroupObjectFactory.ts\r\n- [ ] extensions/interactions/ImageClickInput/directives/ImageClickInputValidationServiceSpec.ts\r\n- [ ] extensions/interactions/MultipleChoiceInput/directives/MultipleChoiceInputValidationServiceSpec.ts\r\n- [ ] core/templates/dev/head/domain/story/StoryContentsObjectFactory.ts\r\n- [ ] core/templates/dev/head/domain/story/StoryObjectFactory.ts\r\n- [ ] core/templates/dev/head/services/SpeechSynthesisChunkerService.ts\r\n- [ ] core/templates/dev/head/components/state-editor/state-editor-properties-services/state-editor.service.ts\r\n- [ ] core/templates/dev/head/components/state-editor/state-editor-properties-services/state-property.service.ts\r\n- [ ] core/templates/dev/head/domain/collection/CollectionValidationService.ts\r\n- [ ] core/templates/dev/head/services/AutogeneratedAudioPlayerService.ts\r\n- [ ] core/templates/dev/head/domain/topic/TopicObjectFactory.ts","frontend","Fix #7165: Remove remaining any types and move any check to eslint","## Overview\r\n<!--\r\nREAD ME FIRST:\r\nPlease answer *both* questions below and check off every point from the Essential Checklist!\r\nIf there is no corresponding issue number, fill in N/A where it says [fill_in_number_here] below in 1.\r\n-->\r\n\r\n1. This PR fixes #7165.\r\n2. This PR does the following: Remove remaining any types and move any check to eslint\r\n\r\n## Essential Checklist\r\n\r\n- [x] The PR title starts with ""Fix #bugnum: "", followed by a short, clear summary of the changes. (If this PR fixes part of an issue, prefix the title with ""Fix part of #bugnum: ..."".)\r\n- [x] The linter/Karma presubmit checks have passed locally on your machine.\r\n- [x] ""Allow edits from maintainers"" is checked. (See [here](https://help.github.com/en/github/collaborating-with-issues-and-pull-requests/allowing-changes-to-a-pull-request-branch-created-from-a-fork) for instructions on how to enable it.)\r\n  - This lets reviewers restart your CircleCI tests for you.\r\n- [x] The PR is made from a branch that\'s **not** called ""develop"".\r\n\r\n## PR Pointers\r\n\r\n- Oppiabot will notify you when you don\'t add a PR_CHANGELOG label. If you are unable to do so, please @-mention a code owner (who will be in the Reviewers list), or ask on [Gitter](https://gitter.im/oppia/oppia-chat).\r\n- For what code owners will expect, see the [Code Owner\'s wiki page](https://github.com/oppia/oppia/wiki/Oppia%27s-code-owners-and-checks-to-be-carried-out-by-developers).\r\n- Make sure your PR follows conventions in the [style guide](https://github.com/oppia/oppia/wiki/Coding-style-guide), otherwise this will lead to review delays\r\n- Never force push. If you do, your PR will be closed.\r\n"
"Show a more detailed error message on bluetooth syncing errors","## Is your feature request related to a problem? Please describe.\r\n\r\nCurrently a message displays ""Error downloading logs"" for example, but it is not more detailed. To more easily diagnose issues, display a more detailed error message.\r\n\r\n## Describe the solution you\'d like\r\n\r\nCurrently messages from the bluetooth module are sent with the error. Display these.\r\n\r\n## Implementation\r\n\r\nTake the error code in the error and set it in the store. Use that to lookup a translated string or the error message.\r\n\r\n## Describe alternatives you\'ve considered\r\n\r\nN/A\r\n\r\n## Additional context\r\n\r\nAlain can\'t sync temperatures, I can. I don\'t know what\'s wrong - trying to get more details to help him get it working!\r\n","Bug: development,Docs: not needed,Effort: small,Feature,Module: vaccines,Priority: high","#3046 Error message for temperature syncing","Fixes #3046 \r\n\r\n## Change summary\r\n\r\n- Adds a more detailed error message when syncing\r\n\r\n## Testing\r\n\r\n\r\nAlain! \xf0\x9f\xa4\xa3 \r\n\r\n### Related areas to think about\r\n\r\nI doubt this will fix @alainsussol \'s problem. I imagine it is to do with the device he\'s on. Bluetooth, especially on android is pretty horrific. Well, actually using most native features is pretty annoying given the number of different OS\'/devices! But specifically he is on a samsung and they like to be difficult!\r\n"
"[Bug] Generated file `browser-compat-data.ts` doesn\'t contains the mdn_url for most of the html element","To be able to generate a link to the documentation in `hint-compat-api`, we need the mdn documentation link for css and html elements.\r\n\r\nMost of the html elements don\'t have that link","msft-consider,type:bug","Fix: Generated file `browser-compat-api` incomplete","<!--\r\n\r\nRead our pull request guide:\r\nhttps://webhint.io/docs/contributor-guide/getting-started/pull-requests/\r\n\r\nFor the following items put an ""x"" between the square brackets\r\n(i.e. [x]) if you completed the associated item.\r\n\r\n-->\r\n\r\n## Pull request checklist\r\n\r\nMake sure you:\r\n\r\n- [x] Signed the [Contributor License Agreement](https://cla.js.foundation/webhintio/hint)\r\n- [x] Followed the [commit message guidelines](https://webhint.io/docs/contributor-guide/getting-started/pull-requests/#commit-messages)\r\n\r\nFor non-trivial changes, please make sure you also:\r\n\r\n- [ ] Added/Updated related documentation.\r\n- [ ] Added/Updated related tests.\r\n\r\n## Short description of the change(s)\r\n\r\nThis commit add the property mdn_url for all the html elements.\r\nAdditionally, as a side effect, a bug was found in the generation\r\nof this file, and now the file size is smaller.\r\n\r\nFix #3901\r\n"
"sql: add a builtin to extract components of the decimal encoded hlc.Timestamp","Now that this is exposed via the `crdb_internal_mvcc_timestamp` column, there should be a way to extract the logical and physical component of the timestamp from the decimal.","C-enhancement","sql: fix panic when evaluating check constraint during insert fast path","Fix panic due to out of bounds error when intercepting error message in\r\ninsert_fast_path.go.\r\n\r\nNo release note since the panic is not in prod.\r\n\r\nRelease note: None"
"sql: add a builtin to extract components of the decimal encoded hlc.Timestamp","Now that this is exposed via the `crdb_internal_mvcc_timestamp` column, there should be a way to extract the logical and physical component of the timestamp from the decimal.","C-enhancement","opt: disable zigzag joins when system columns are requested","Fixes #51664.\r\n\r\nThe zigzagjoiner isn\'t currently equipped to produce system columns, so\r\ndisable generation of zigzagjoin memo entries if any system columns are\r\nrequested.\r\n\r\nRelease note: None"
"sql: investigate whether the zigzagjoiner needs to produce system columns","It\'s unclear whether the zigzagjoiner is expected to do this. Investigate further.","C-investigation","sql: fix panic when evaluating check constraint during insert fast path","Fix panic due to out of bounds error when intercepting error message in\r\ninsert_fast_path.go.\r\n\r\nNo release note since the panic is not in prod.\r\n\r\nRelease note: None"
"sql: investigate whether the zigzagjoiner needs to produce system columns","It\'s unclear whether the zigzagjoiner is expected to do this. Investigate further.","C-investigation","opt: disable zigzag joins when system columns are requested","Fixes #51664.\r\n\r\nThe zigzagjoiner isn\'t currently equipped to produce system columns, so\r\ndisable generation of zigzagjoin memo entries if any system columns are\r\nrequested.\r\n\r\nRelease note: None"
"sql: investigate whether the zigzagjoiner needs to produce system columns","It\'s unclear whether the zigzagjoiner is expected to do this. Investigate further.","C-investigation","builtins: add a builtin to convert the hlc.Timestamp decimal to timestamp","Fixes #51317.\r\n\r\nRelease note (sql change): Add the builtin\r\n`crdb_internal.approximate_timestamp` to\r\nconvert the decimal returned from the `crdb_internal_mvcc_timestamp`\r\nsystem column into a `timestamp`."
"colflow: flow cleanup can occur before all closers are actually closed","While working on #51430, I ran into assertion failures because the vectorized flow was being cleaned up before all expected closers have been closed (see https://github.com/cockroachdb/cockroach/pull/51430#issuecomment-658393932). In one of the failures @asubiotto hit the failure with the following logs:\r\n```\r\nI200715 16:11:01.840318 3038 sql/colflow/vectorized_flow.go:1004  [n1,client=127.0.0.1:58503,hostssl,user=root] *colexec.externalSorter closed, now numClosed=1\r\nI200715 16:11:01.840366 3038 sql/colflow/vectorized_flow.go:1004  [n1,client=127.0.0.1:58503,hostssl,user=root] *colexec.externalSorter closed, now numClosed=2\r\nE200715 16:11:01.842663 2670 sql/conn_executor.go:782  [n1,client=127.0.0.1:58503,hostssl,user=root] a SQL panic has occurred while executing the following statement:\r\nSELECT o.x, t.y FROM onecolumn AS o INNER JOIN twocolumn AS t ON ((o.x = t.x) AND (t.y = 53))\r\nI200715 16:11:01.843227 3038 sql/colflow/vectorized_flow.go:1004  [n1,client=127.0.0.1:58503,hostssl,user=root] *colexec.externalHashJoiner closed, now numClosed=3\r\nE200715 16:11:01.843264 2670 util/log/log.go:50  [n1,client=127.0.0.1:58503,hostssl,user=root] a panic has occurred!\r\n```\r\nwhich look like the final closing occurred after the check.\r\n\r\nI think the issue here is that we\'re not blocking on the corresponding goroutines to be finished in the parallel unordered synchronizer before we clean up things. I\'ll make the corresponding change.","C-bug","sql: fix panic when evaluating check constraint during insert fast path","Fix panic due to out of bounds error when intercepting error message in\r\ninsert_fast_path.go.\r\n\r\nNo release note since the panic is not in prod.\r\n\r\nRelease note: None"
"colflow: flow cleanup can occur before all closers are actually closed","While working on #51430, I ran into assertion failures because the vectorized flow was being cleaned up before all expected closers have been closed (see https://github.com/cockroachdb/cockroach/pull/51430#issuecomment-658393932). In one of the failures @asubiotto hit the failure with the following logs:\r\n```\r\nI200715 16:11:01.840318 3038 sql/colflow/vectorized_flow.go:1004  [n1,client=127.0.0.1:58503,hostssl,user=root] *colexec.externalSorter closed, now numClosed=1\r\nI200715 16:11:01.840366 3038 sql/colflow/vectorized_flow.go:1004  [n1,client=127.0.0.1:58503,hostssl,user=root] *colexec.externalSorter closed, now numClosed=2\r\nE200715 16:11:01.842663 2670 sql/conn_executor.go:782  [n1,client=127.0.0.1:58503,hostssl,user=root] a SQL panic has occurred while executing the following statement:\r\nSELECT o.x, t.y FROM onecolumn AS o INNER JOIN twocolumn AS t ON ((o.x = t.x) AND (t.y = 53))\r\nI200715 16:11:01.843227 3038 sql/colflow/vectorized_flow.go:1004  [n1,client=127.0.0.1:58503,hostssl,user=root] *colexec.externalHashJoiner closed, now numClosed=3\r\nE200715 16:11:01.843264 2670 util/log/log.go:50  [n1,client=127.0.0.1:58503,hostssl,user=root] a panic has occurred!\r\n```\r\nwhich look like the final closing occurred after the check.\r\n\r\nI think the issue here is that we\'re not blocking on the corresponding goroutines to be finished in the parallel unordered synchronizer before we clean up things. I\'ll make the corresponding change.","C-bug","opt: disable zigzag joins when system columns are requested","Fixes #51664.\r\n\r\nThe zigzagjoiner isn\'t currently equipped to produce system columns, so\r\ndisable generation of zigzagjoin memo entries if any system columns are\r\nrequested.\r\n\r\nRelease note: None"
"colflow: flow cleanup can occur before all closers are actually closed","While working on #51430, I ran into assertion failures because the vectorized flow was being cleaned up before all expected closers have been closed (see https://github.com/cockroachdb/cockroach/pull/51430#issuecomment-658393932). In one of the failures @asubiotto hit the failure with the following logs:\r\n```\r\nI200715 16:11:01.840318 3038 sql/colflow/vectorized_flow.go:1004  [n1,client=127.0.0.1:58503,hostssl,user=root] *colexec.externalSorter closed, now numClosed=1\r\nI200715 16:11:01.840366 3038 sql/colflow/vectorized_flow.go:1004  [n1,client=127.0.0.1:58503,hostssl,user=root] *colexec.externalSorter closed, now numClosed=2\r\nE200715 16:11:01.842663 2670 sql/conn_executor.go:782  [n1,client=127.0.0.1:58503,hostssl,user=root] a SQL panic has occurred while executing the following statement:\r\nSELECT o.x, t.y FROM onecolumn AS o INNER JOIN twocolumn AS t ON ((o.x = t.x) AND (t.y = 53))\r\nI200715 16:11:01.843227 3038 sql/colflow/vectorized_flow.go:1004  [n1,client=127.0.0.1:58503,hostssl,user=root] *colexec.externalHashJoiner closed, now numClosed=3\r\nE200715 16:11:01.843264 2670 util/log/log.go:50  [n1,client=127.0.0.1:58503,hostssl,user=root] a panic has occurred!\r\n```\r\nwhich look like the final closing occurred after the check.\r\n\r\nI think the issue here is that we\'re not blocking on the corresponding goroutines to be finished in the parallel unordered synchronizer before we clean up things. I\'ll make the corresponding change.","C-bug","builtins: add a builtin to convert the hlc.Timestamp decimal to timestamp","Fixes #51317.\r\n\r\nRelease note (sql change): Add the builtin\r\n`crdb_internal.approximate_timestamp` to\r\nconvert the decimal returned from the `crdb_internal_mvcc_timestamp`\r\nsystem column into a `timestamp`."
